order_id,user_id,shop_id,product_id,variant,quantity,unit_price,voucher_code,order_date
9835,623,68,9,L-Black,1,385759,SALE20,2024-01-16 01:24:00
9836,946,15,290,L-Black,2,176610,SALE20,2024-08-01 05:34:00
9837,812,50,248,M-Red,1,328628,FLASH10,2024-07-03 12:15:00
9838,1606,18,214,L-Red,1,265451,SALE20,2024-12-05 23:14:00
9839,1078,44,390,M-Black,5,111998,NONE,2024-07-09 14:04:00
9840,1751,57,346,L-Black,3,476587,NONE,2024-12-04 19:13:00
9841,1842,88,296,L-Red,3,200144,FLASH10,2024-01-28 22:19:00
9842,49,7,113,M-Red,5,315236,SALE20,2024-11-07 22:48:00
9843,167,95,130,L-Black,3,383752,NONE,2024-03-20 02:41:00
9844,1420,22,417,M-Black,2,425546,SALE20,2024-11-29 23:43:00
9845,478,56,497,L-Black,3,295449,FLASH10,2024-05-01 02:29:00
9846,1416,7,281,L-Red,2,335993,FLASH10,2024-05-24 23:09:00
9847,1480,72,150,L-Black,1,415520,NONE,2024-02-22 11:37:00
9848,1679,63,59,M-Black,2,376582,FLASH10,2024-11-13 22:18:00
9849,563,44,124,M-Red,2,271532,FLASH10,2024-09-05 07:41:00
9850,1380,97,499,L-Red,2,386101,SALE20,2024-03-06 03:20:00
9851,403,38,490,M-Red,5,474435,FLASH10,2024-01-28 09:44:00
9852,1716,14,290,L-Red,3,161413,SALE20,2024-02-01 06:44:00
9853,1517,35,151,M-Red,1,472723,FLASH10,2024-06-13 13:50:00
9854,924,55,86,M-Black,5,309925,FLASH10,2024-05-14 13:37:00
9855,770,29,273,L-Red,3,115446,FLASH10,2024-09-22 20:34:00
9856,55,40,137,L-Red,4,138707,FLASH10,2024-04-28 06:49:00
9857,1635,95,470,M-Black,2,263622,FLASH10,2024-10-27 13:07:00
9858,277,15,107,M-Black,2,428280,NONE,2024-07-05 00:32:00
9859,1334,52,206,M-Black,1,154366,SALE20,2024-05-08 18:40:00
9860,131,16,272,M-Red,4,410283,NONE,2024-06-17 00:23:00
9861,1342,52,471,M-Red,1,459119,FLASH10,2024-11-18 12:40:00
9862,570,98,437,L-Black,5,280385,NONE,2024-12-12 03:57:00
9863,151,37,467,M-Red,2,262966,SALE20,2024-10-20 16:21:00
9864,1692,79,314,M-Red,1,178506,SALE20,2024-09-30 14:35:00
9865,1537,58,338,M-Red,2,228939,NONE,2024-08-01 04:59:00
9866,128,66,32,L-Black,5,423286,NONE,2024-10-03 21:48:00
9867,288,63,434,M-Black,3,203093,FLASH10,2024-05-01 03:08:00
9868,1536,37,419,M-Black,3,479274,NONE,2024-03-02 18:57:00
9869,1909,51,423,M-Black,2,132373,SALE20,2024-01-04 11:43:00
9870,1607,77,339,M-Black,5,148062,SALE20,2024-10-27 16:00:00
9871,1671,42,463,L-Red,4,380840,NONE,2024-09-04 02:41:00
9872,16,73,4,L-Black,1,458883,NONE,2024-02-17 00:42:00
9873,493,29,41,L-Red,5,141361,SALE20,2024-05-19 17:46:00
9874,1005,82,424,L-Red,2,358885,FLASH10,2024-08-22 19:08:00
9875,1316,11,115,M-Black,4,289749,NONE,2024-10-29 14:11:00
9876,592,43,180,L-Red,3,214884,FLASH10,2024-09-13 19:01:00
9877,1285,99,201,L-Black,5,204413,NONE,2024-10-15 23:13:00
9878,719,41,298,M-Black,4,294881,FLASH10,2024-07-10 00:42:00
9879,115,32,487,L-Red,2,379620,SALE20,2024-11-18 00:49:00
9880,52,53,215,L-Black,1,141751,NONE,2024-07-01 16:34:00
9881,1379,41,133,L-Black,1,194840,FLASH10,2024-10-18 10:34:00
9882,1507,6,388,L-Black,2,316909,SALE20,2024-11-08 02:18:00
9883,1414,42,326,M-Red,2,337444,NONE,2024-06-15 05:55:00
9884,1837,53,261,M-Red,5,363985,NONE,2024-12-07 21:20:00
9885,765,82,347,L-Black,2,467468,SALE20,2024-03-06 18:28:00
9886,949,1,338,M-Red,2,223382,FLASH10,2024-10-30 16:33:00
9887,1471,23,349,M-Black,1,267882,NONE,2024-04-16 07:19:00
9888,961,45,494,L-Black,3,297798,FLASH10,2024-07-26 18:44:00
9889,1704,91,395,L-Red,2,134716,NONE,2024-09-02 08:43:00
9890,1131,99,303,M-Black,5,326597,SALE20,2024-03-25 21:16:00
9891,941,51,78,L-Red,2,317047,FLASH10,2024-01-06 04:40:00
9892,860,79,271,M-Black,3,234663,NONE,2024-01-12 12:29:00
9893,905,9,196,M-Black,3,411933,SALE20,2024-07-14 15:33:00
9894,1154,66,448,M-Black,3,283194,SALE20,2024-04-17 05:55:00
9895,932,55,400,M-Red,3,177875,SALE20,2024-05-22 10:26:00
9896,1175,92,388,M-Red,3,115865,SALE20,2024-10-01 18:21:00
9897,1662,77,148,L-Red,4,340139,FLASH10,2024-03-31 21:46:00
9898,1666,98,490,L-Red,4,280206,SALE20,2024-12-10 12:52:00
9899,595,77,324,M-Black,4,121898,FLASH10,2024-11-03 13:39:00
9900,1379,61,276,M-Red,5,432690,SALE20,2024-07-06 01:50:00
9901,876,95,190,L-Red,1,208313,FLASH10,2024-03-04 16:05:00
9902,187,89,107,M-Black,2,294696,SALE20,2024-05-22 02:18:00
9903,552,28,474,M-Black,2,491612,NONE,2024-08-04 08:23:00
9904,1385,3,230,M-Red,3,360194,NONE,2024-07-31 16:45:00
9905,1334,95,457,L-Black,3,431174,NONE,2024-01-31 18:19:00
9906,780,14,466,L-Black,4,404974,SALE20,2024-02-16 08:03:00
9907,1310,4,303,M-Black,3,361625,FLASH10,2024-07-12 15:41:00
9908,497,17,278,L-Red,2,217782,NONE,2024-08-24 17:55:00
9909,1754,69,89,M-Red,1,234629,NONE,2024-11-23 02:57:00
9910,683,5,315,L-Black,2,282226,SALE20,2024-08-20 18:25:00
9911,707,26,487,L-Black,5,322179,FLASH10,2024-07-24 03:06:00
9912,1538,66,64,L-Black,5,435396,FLASH10,2024-07-13 00:01:00
9913,1555,11,262,L-Black,1,128413,NONE,2024-11-17 06:05:00
9914,128,34,375,L-Black,5,202953,FLASH10,2024-03-31 16:31:00
9915,1900,30,211,L-Black,2,161892,FLASH10,2024-06-01 11:02:00
9916,1878,35,66,M-Red,1,301727,NONE,2024-11-23 12:24:00
9917,1827,62,417,L-Red,1,238840,NONE,2024-10-14 08:10:00
9918,1087,21,356,M-Black,4,216770,FLASH10,2024-02-19 06:37:00
9919,1519,16,168,L-Black,4,428176,SALE20,2024-01-03 06:14:00
9920,86,84,186,L-Red,5,486505,SALE20,2024-04-14 06:43:00
9921,1390,22,278,L-Black,4,227453,FLASH10,2024-03-07 20:55:00
9922,1053,15,204,M-Black,2,475037,SALE20,2024-05-14 00:28:00
9923,1669,85,465,M-Black,5,268715,SALE20,2024-02-05 21:52:00
9924,1173,63,297,L-Red,3,448462,SALE20,2024-02-22 07:43:00
9925,1751,100,396,L-Black,2,310433,NONE,2024-07-13 23:03:00
9926,1977,46,327,M-Black,5,180562,FLASH10,2024-02-02 06:32:00
9927,1651,93,279,M-Black,5,236619,NONE,2024-01-21 04:40:00
9928,1200,12,45,L-Red,3,161846,SALE20,2024-09-18 15:02:00
9929,365,43,384,M-Red,2,419024,FLASH10,2024-11-18 08:29:00
9930,617,59,112,M-Black,4,429191,FLASH10,2024-03-23 05:02:00
9931,1469,41,104,L-Red,2,362118,NONE,2024-10-17 04:04:00
9932,364,72,269,L-Black,5,443847,SALE20,2024-08-01 18:38:00
9933,10,80,293,M-Red,3,463533,FLASH10,2024-01-18 10:05:00
9934,1198,29,363,M-Black,4,239765,FLASH10,2024-09-29 23:39:00
9935,1215,83,326,M-Red,4,438949,NONE,2024-08-19 11:18:00
9936,570,29,163,L-Red,5,210470,FLASH10,2024-09-12 12:06:00
9937,967,53,25,L-Black,3,411582,NONE,2024-04-20 12:02:00
9938,1962,1,484,M-Red,5,122816,NONE,2024-05-10 18:34:00
9939,197,16,11,L-Red,1,238899,NONE,2024-06-30 10:42:00
9940,269,56,300,L-Black,1,296706,FLASH10,2024-12-10 07:46:00
9941,1717,56,102,L-Red,3,484536,NONE,2024-08-11 07:58:00
9942,39,31,455,M-Black,3,463276,FLASH10,2024-05-31 13:32:00
9943,1242,69,390,M-Black,2,489536,SALE20,2024-03-05 02:22:00
9944,206,48,147,L-Black,1,434722,SALE20,2024-05-21 10:55:00
9945,613,56,84,L-Black,4,292763,NONE,2024-07-29 09:14:00
9946,360,59,279,M-Black,5,261256,FLASH10,2024-07-26 19:12:00
9947,509,12,412,L-Red,4,406255,FLASH10,2024-05-04 05:46:00
9948,264,29,328,M-Black,1,401939,SALE20,2024-09-17 16:08:00
9949,866,56,251,M-Red,1,481299,SALE20,2024-11-29 13:18:00
9950,1902,26,30,M-Black,1,327424,FLASH10,2024-07-09 04:08:00
9951,1674,11,326,M-Red,1,132230,SALE20,2024-03-27 02:21:00
9952,1829,29,392,L-Red,5,170755,FLASH10,2024-07-09 19:12:00
9953,113,84,44,M-Black,2,433513,FLASH10,2024-09-15 22:43:00
9954,507,88,242,L-Red,5,402539,SALE20,2024-04-17 23:31:00
9955,1645,99,367,M-Black,4,246677,SALE20,2024-08-19 01:07:00
9956,1552,72,292,L-Red,2,146483,SALE20,2024-11-19 12:23:00
9957,1503,19,420,L-Black,3,346537,NONE,2024-06-08 21:05:00
9958,1129,56,437,L-Black,4,363692,NONE,2024-02-27 05:44:00
9959,311,7,484,M-Red,2,138650,NONE,2024-09-29 20:01:00
9960,5,88,336,L-Black,2,205626,SALE20,2024-02-12 18:13:00
9961,539,99,18,M-Black,2,307488,SALE20,2024-08-08 02:08:00
9962,595,67,101,M-Black,3,265060,NONE,2024-04-25 01:51:00
9963,1498,87,322,L-Red,5,154317,SALE20,2024-01-23 21:12:00
9964,1090,99,438,L-Red,3,390488,NONE,2024-09-05 14:48:00
9965,1859,29,353,M-Black,2,363207,NONE,2024-09-03 19:46:00
9966,1358,72,480,L-Red,5,436698,FLASH10,2024-02-07 10:08:00
9967,1320,20,408,M-Red,5,148023,SALE20,2024-03-12 04:25:00
9968,789,35,105,M-Black,4,469155,NONE,2024-09-17 10:05:00
9969,1038,100,196,L-Red,1,435651,SALE20,2024-08-14 04:35:00
9970,614,5,473,M-Red,1,389099,SALE20,2024-10-23 09:26:00
9971,1746,61,212,M-Red,5,308074,NONE,2024-05-24 21:32:00
9972,1187,79,252,L-Red,5,356508,FLASH10,2024-11-24 16:47:00
9973,1221,27,184,M-Red,2,233205,NONE,2024-09-26 15:13:00
9974,164,71,43,L-Black,2,106088,NONE,2024-04-19 12:30:00
9975,707,84,346,L-Black,1,128652,SALE20,2024-02-22 21:58:00
9976,1381,24,361,L-Red,1,365958,FLASH10,2024-07-01 03:45:00
9977,1698,40,295,M-Black,1,459839,SALE20,2024-04-10 04:50:00
9978,525,75,311,L-Red,4,313647,SALE20,2024-01-23 15:49:00
9979,1994,24,294,L-Black,2,129183,FLASH10,2024-07-23 01:09:00
9980,1323,50,8,M-Black,3,348064,FLASH10,2024-04-19 22:24:00
9981,1658,22,289,M-Black,5,192015,FLASH10,2024-02-10 14:56:00
9982,277,41,45,L-Black,1,329925,SALE20,2024-07-23 11:20:00
9983,1645,48,66,M-Black,3,328305,NONE,2024-02-11 16:20:00
9984,678,14,407,M-Black,2,457548,SALE20,2024-03-22 17:45:00
9985,1540,58,190,L-Black,1,273861,NONE,2024-05-12 06:00:00
9986,619,22,165,M-Red,1,174937,FLASH10,2024-03-03 00:02:00
9987,828,86,153,L-Black,4,372015,SALE20,2024-02-18 06:53:00
9988,757,40,126,L-Black,5,414719,NONE,2024-11-23 17:51:00
9989,811,59,397,L-Black,4,162170,NONE,2024-12-09 16:39:00
9990,1181,37,210,M-Red,2,303217,SALE20,2024-11-08 18:49:00
9991,279,58,248,L-Black,5,224421,FLASH10,2024-10-16 22:10:00
9992,768,66,367,M-Black,4,442633,NONE,2024-04-11 21:07:00
9993,987,56,393,M-Red,4,168266,FLASH10,2024-01-24 12:25:00
9994,1095,43,58,L-Red,1,369585,SALE20,2024-07-28 07:40:00
9995,915,59,348,L-Black,4,328673,SALE20,2024-03-26 09:19:00
9996,841,77,31,L-Black,1,160526,NONE,2024-06-03 23:20:00
9997,631,54,475,L-Black,5,185625,NONE,2024-09-04 12:20:00
9998,292,40,142,L-Black,1,119911,NONE,2024-07-02 17:53:00
9999,1513,2,427,L-Red,3,487057,NONE,2024-04-27 13:11:00
10000,999,59,99,M-Red,5,259911,FLASH10,2024-05-15 08:05:00
10001,469,58,446,M-Red,1,169594,NONE,2024-07-09 18:02:00
10002,194,98,418,L-Black,3,283291,NONE,2024-07-23 15:02:00
10003,1099,17,358,M-Black,3,225041,NONE,2024-04-16 18:56:00
10004,1838,24,140,M-Red,4,130614,NONE,2024-07-26 18:53:00
10005,504,35,8,L-Black,5,331636,NONE,2024-04-26 18:06:00
10006,465,14,53,L-Black,5,414809,SALE20,2024-01-11 23:52:00
10007,1140,73,301,L-Red,1,459788,SALE20,2024-08-09 01:26:00
10008,1506,10,17,L-Red,5,116256,NONE,2024-03-24 19:07:00
10009,1042,47,169,M-Black,1,150352,NONE,2024-02-17 07:34:00
10010,1724,93,474,L-Red,2,181226,FLASH10,2024-05-30 16:03:00
10011,598,37,299,L-Black,1,284019,NONE,2024-02-16 20:53:00
10012,20,7,473,M-Black,5,385002,NONE,2024-04-13 19:01:00
10013,19,32,62,M-Red,4,194662,FLASH10,2024-08-07 15:49:00
10014,218,5,326,M-Red,1,399607,SALE20,2024-05-21 08:28:00
10015,1017,91,400,M-Black,1,336382,NONE,2024-09-14 05:40:00
10016,743,20,199,L-Red,4,238363,SALE20,2024-09-27 19:08:00
10017,107,68,147,M-Red,5,157385,NONE,2024-06-14 17:15:00
10018,1004,89,185,M-Red,1,465472,FLASH10,2024-03-23 01:57:00
10019,1625,30,44,L-Black,5,328868,NONE,2024-04-01 04:31:00
10020,1411,79,51,M-Black,1,439164,SALE20,2024-04-12 10:22:00
10021,724,65,12,M-Black,5,351004,NONE,2024-03-04 00:05:00
10022,1592,69,431,L-Black,4,154317,NONE,2024-05-12 18:15:00
10023,1075,8,124,M-Black,1,490642,NONE,2024-11-18 19:21:00
10024,509,27,67,L-Black,3,138021,NONE,2024-01-29 01:31:00
10025,1233,49,7,L-Black,2,279298,NONE,2024-08-29 15:42:00
10026,221,65,400,L-Red,2,360380,NONE,2024-07-04 00:18:00
10027,1899,27,283,L-Black,1,413692,NONE,2024-08-22 05:00:00
10028,415,16,29,L-Red,3,333002,NONE,2024-07-06 12:44:00
10029,1648,85,261,M-Black,1,219896,SALE20,2024-01-30 04:33:00
10030,892,98,405,L-Red,5,378280,SALE20,2024-12-06 01:51:00
10031,675,13,155,M-Red,1,255059,FLASH10,2024-05-07 14:22:00
10032,1057,99,447,L-Red,2,454631,NONE,2024-01-19 20:50:00
10033,34,57,315,M-Red,2,447622,SALE20,2024-10-13 20:19:00
10034,590,22,20,L-Black,4,473298,SALE20,2024-01-13 14:02:00
10035,273,82,250,L-Black,5,102928,SALE20,2024-05-30 21:44:00
10036,623,89,49,M-Red,2,481298,NONE,2024-06-13 04:48:00
10037,97,87,498,L-Black,2,475872,NONE,2024-05-09 21:04:00
10038,915,26,94,M-Black,1,170488,NONE,2024-04-21 14:15:00
10039,1364,16,154,L-Red,5,196850,NONE,2024-06-11 19:52:00
10040,382,51,364,L-Red,4,492823,NONE,2024-01-14 03:30:00
10041,1994,75,31,L-Black,3,298899,NONE,2024-06-13 10:38:00
10042,840,11,148,M-Black,4,148800,FLASH10,2024-02-16 18:54:00
10043,1488,80,467,L-Red,1,250264,FLASH10,2024-06-11 09:00:00
10044,828,30,189,M-Black,2,207179,NONE,2024-03-05 08:44:00
10045,561,99,499,M-Red,1,315075,NONE,2024-10-29 08:43:00
10046,663,25,63,L-Red,5,303682,FLASH10,2024-04-27 19:36:00
10047,1495,55,108,M-Black,3,241332,SALE20,2024-05-15 21:32:00
10048,253,63,255,L-Red,3,259716,SALE20,2024-04-09 07:05:00
10049,650,57,219,L-Black,1,167174,FLASH10,2024-05-09 01:34:00
10050,27,100,467,M-Black,5,413014,NONE,2024-01-09 16:46:00
10051,1762,33,334,L-Red,4,182731,NONE,2024-04-04 17:57:00
10052,131,46,294,M-Black,2,147967,NONE,2024-03-16 05:49:00
10053,1995,43,98,L-Black,3,121832,NONE,2024-04-14 16:26:00
10054,665,29,384,L-Black,2,238860,FLASH10,2024-03-02 00:37:00
10055,1710,35,410,L-Black,3,353989,FLASH10,2024-11-24 01:51:00
10056,937,49,257,M-Black,1,298487,SALE20,2024-06-22 23:23:00
10057,1365,55,311,M-Black,3,294265,FLASH10,2024-01-04 21:53:00
10058,272,8,112,L-Red,4,104378,SALE20,2024-12-03 04:13:00
10059,1261,77,230,L-Black,4,414324,FLASH10,2024-03-02 14:16:00
10060,654,43,62,L-Red,2,426465,FLASH10,2024-04-14 00:17:00
10061,675,91,302,M-Red,3,268540,NONE,2024-03-04 00:31:00
10062,1059,78,279,L-Black,3,466178,NONE,2024-10-20 22:25:00
10063,1551,35,96,L-Red,5,251725,FLASH10,2024-03-05 04:25:00
10064,1232,82,476,L-Red,3,338216,NONE,2024-05-28 18:18:00
10065,478,12,339,M-Red,1,345296,SALE20,2024-06-28 22:48:00
10066,1106,85,150,M-Black,1,272654,SALE20,2024-10-28 16:04:00
10067,1801,70,247,M-Red,4,359000,SALE20,2024-11-04 02:24:00
10068,1950,60,114,L-Red,4,322180,NONE,2024-06-30 16:11:00
10069,966,76,102,L-Red,4,455309,NONE,2024-08-07 10:23:00
10070,1705,76,62,M-Black,2,362655,SALE20,2024-10-17 16:12:00
10071,1793,94,390,L-Black,5,227733,SALE20,2024-04-16 13:56:00
10072,402,63,399,M-Red,4,381408,NONE,2024-02-14 18:53:00
10073,722,25,339,L-Red,5,245816,NONE,2024-09-10 17:15:00
10074,917,5,326,M-Black,4,417038,FLASH10,2024-11-11 22:50:00
10075,261,14,465,L-Red,5,409594,NONE,2024-09-16 05:35:00
10076,1487,93,50,L-Red,2,362547,NONE,2024-12-09 13:23:00
10077,358,97,400,M-Red,1,268232,FLASH10,2024-03-08 10:31:00
10078,569,7,269,L-Black,2,288270,NONE,2024-06-27 06:17:00
10079,984,4,381,M-Red,3,253539,SALE20,2024-10-09 23:47:00
10080,1761,85,30,M-Black,2,325139,NONE,2024-10-16 23:17:00
10081,1097,72,94,L-Black,2,210497,FLASH10,2024-12-11 17:04:00
10082,1527,68,324,L-Red,1,307137,NONE,2024-10-26 12:03:00
10083,433,52,385,L-Black,5,375509,NONE,2024-04-22 05:51:00
10084,1539,11,262,L-Black,4,223145,NONE,2024-03-24 19:03:00
10085,683,8,90,M-Red,5,281178,SALE20,2024-05-13 17:43:00
10086,271,30,287,L-Black,2,306329,NONE,2024-11-20 03:29:00
10087,178,33,167,L-Black,1,141751,NONE,2024-01-29 21:08:00
10088,303,39,280,M-Red,1,413256,NONE,2024-03-19 03:02:00
10089,62,57,300,M-Red,4,189790,SALE20,2024-11-14 23:06:00
10090,811,17,94,L-Red,5,321372,NONE,2024-07-25 02:10:00
10091,1696,87,328,M-Black,2,462890,FLASH10,2024-06-07 15:39:00
10092,1065,43,487,L-Black,4,345836,NONE,2024-05-09 17:25:00
10093,1903,89,445,M-Black,2,442374,FLASH10,2024-09-04 13:05:00
10094,686,75,203,M-Black,4,100475,SALE20,2024-01-19 00:51:00
10095,1642,1,38,L-Black,3,300482,SALE20,2024-03-02 11:09:00
10096,1730,4,66,L-Red,4,292660,NONE,2024-06-18 07:28:00
10097,1764,26,39,M-Black,3,319485,SALE20,2024-11-14 00:04:00
10098,234,73,167,M-Black,2,287075,SALE20,2024-04-05 20:05:00
10099,334,22,116,L-Black,2,237567,SALE20,2024-10-17 15:18:00
10100,1923,64,260,L-Black,1,407227,FLASH10,2024-10-22 20:58:00
10101,131,74,372,L-Black,2,261206,NONE,2024-02-21 15:21:00
10102,893,35,483,M-Black,5,127233,NONE,2024-03-25 14:13:00
10103,400,65,221,L-Black,2,472949,SALE20,2024-10-27 18:24:00
10104,1138,71,332,M-Black,3,381011,FLASH10,2024-10-17 05:35:00
10105,436,48,396,M-Black,4,292460,FLASH10,2024-02-16 23:51:00
10106,1037,29,234,L-Black,4,432426,SALE20,2024-10-27 23:03:00
10107,1228,19,267,M-Black,5,305578,SALE20,2024-02-21 12:30:00
10108,780,15,175,M-Black,3,290758,NONE,2024-10-27 00:23:00
10109,1725,99,205,L-Black,1,100073,NONE,2024-09-14 08:36:00
10110,1170,91,209,M-Red,4,139387,FLASH10,2024-06-19 12:50:00
10111,1961,26,388,L-Black,2,366835,SALE20,2024-02-20 03:13:00
10112,1489,26,188,M-Red,5,300438,FLASH10,2024-01-14 02:27:00
10113,663,89,246,L-Black,3,454447,SALE20,2024-02-24 04:22:00
10114,285,80,439,L-Red,4,150686,NONE,2024-03-02 02:17:00
10115,1782,5,237,M-Black,1,363565,SALE20,2024-01-30 23:25:00
10116,1373,9,427,M-Red,3,269031,SALE20,2024-05-18 22:09:00
10117,1001,1,193,L-Red,4,268143,FLASH10,2024-08-02 01:32:00
10118,230,6,89,L-Red,4,471703,FLASH10,2024-09-24 09:17:00
10119,1416,51,71,M-Red,4,110634,NONE,2024-04-17 03:17:00
10120,959,74,353,M-Red,1,184587,FLASH10,2024-09-22 15:29:00
10121,1722,71,205,M-Red,5,449457,NONE,2024-08-27 22:54:00
10122,1471,14,327,L-Black,2,261845,SALE20,2024-03-27 12:28:00
10123,9,66,202,L-Red,5,110793,FLASH10,2024-07-31 04:25:00
10124,991,54,416,M-Black,2,383548,SALE20,2024-01-26 02:20:00
10125,984,84,436,M-Black,2,107769,SALE20,2024-12-02 04:43:00
10126,589,13,190,L-Black,3,430235,NONE,2024-07-15 21:52:00
10127,1993,34,333,M-Black,4,197514,SALE20,2024-01-11 07:47:00
10128,1054,43,60,L-Red,1,400530,NONE,2024-09-08 09:13:00
10129,311,25,33,L-Black,5,479781,NONE,2024-12-07 16:47:00
10130,1684,81,329,L-Black,5,301928,FLASH10,2024-11-13 00:11:00
10131,198,89,34,M-Red,4,488024,SALE20,2024-04-10 22:31:00
10132,1716,2,137,L-Black,3,462786,SALE20,2024-08-26 06:41:00
10133,217,12,305,M-Red,5,169492,NONE,2024-10-17 01:59:00
10134,1201,38,198,L-Black,2,283678,FLASH10,2024-09-10 06:57:00
10135,1462,98,276,L-Black,3,148279,SALE20,2024-11-28 18:06:00
10136,1162,38,495,L-Black,3,269889,NONE,2024-09-18 11:15:00
10137,883,93,219,M-Black,1,244127,SALE20,2024-04-27 12:36:00
10138,1282,78,483,L-Black,5,340208,NONE,2024-07-30 17:10:00
10139,831,32,412,M-Black,5,118711,FLASH10,2024-06-24 00:36:00
10140,1746,82,129,M-Black,3,205770,NONE,2024-11-05 07:17:00
10141,567,18,130,L-Red,5,493817,SALE20,2024-08-21 03:03:00
10142,758,43,457,M-Black,4,397126,NONE,2024-09-23 05:10:00
10143,180,99,258,L-Black,3,158779,FLASH10,2024-11-14 06:13:00
10144,1718,84,405,M-Black,3,206623,SALE20,2024-02-22 19:22:00
10145,1217,62,148,L-Black,2,332173,SALE20,2024-10-05 02:03:00
10146,45,57,47,L-Red,1,302990,FLASH10,2024-10-05 08:09:00
10147,700,95,269,M-Red,1,283999,NONE,2024-04-18 21:04:00
10148,1380,93,130,L-Black,1,167303,FLASH10,2024-03-23 19:34:00
10149,143,93,273,M-Red,1,171462,FLASH10,2024-01-30 01:10:00
10150,517,66,97,L-Black,5,235195,NONE,2024-01-07 21:15:00
10151,1745,29,143,M-Black,2,169853,NONE,2024-12-11 02:31:00
10152,580,50,397,M-Red,3,396426,NONE,2024-05-02 01:47:00
10153,1248,74,284,L-Red,3,460350,NONE,2024-11-18 04:13:00
10154,695,20,45,L-Red,2,393392,SALE20,2024-10-10 07:51:00
10155,267,56,178,M-Black,5,239551,SALE20,2024-09-05 22:44:00
10156,945,83,369,L-Red,3,217551,NONE,2024-06-14 22:01:00
10157,856,24,50,L-Black,5,428283,NONE,2024-01-02 14:33:00
10158,1955,92,351,L-Red,5,468536,SALE20,2024-04-17 06:08:00
10159,348,46,319,L-Black,3,440766,FLASH10,2024-04-27 08:15:00
10160,1509,16,491,M-Red,1,302936,FLASH10,2024-07-21 17:30:00
10161,1384,24,419,M-Red,5,290139,SALE20,2024-10-05 03:02:00
10162,752,45,219,M-Red,2,284295,SALE20,2024-11-10 22:19:00
10163,286,9,248,M-Black,2,172982,SALE20,2024-08-02 11:40:00
10164,962,100,167,L-Red,4,122978,SALE20,2024-10-31 11:17:00
10165,790,9,146,M-Black,3,105568,FLASH10,2024-04-01 13:04:00
10166,1510,17,358,L-Black,1,453961,SALE20,2024-11-07 23:04:00
10167,222,86,311,L-Red,2,289936,SALE20,2024-10-22 10:53:00
10168,767,86,390,M-Red,4,359585,NONE,2024-07-17 05:08:00
10169,1732,16,142,M-Black,1,330690,FLASH10,2024-07-07 02:26:00
10170,1290,79,309,L-Black,1,431533,NONE,2024-04-05 10:14:00
10171,943,97,118,M-Red,2,243319,SALE20,2024-10-05 09:21:00
10172,1495,49,36,M-Red,4,252376,NONE,2024-09-29 08:54:00
10173,1149,17,30,L-Black,1,285307,SALE20,2024-12-10 19:20:00
10174,40,58,179,L-Black,5,181019,SALE20,2024-08-17 12:32:00
10175,1948,71,98,L-Red,1,318012,NONE,2024-10-23 13:17:00
10176,1637,32,354,M-Black,4,179485,NONE,2024-10-29 00:38:00
10177,827,37,312,M-Red,1,244324,FLASH10,2024-11-12 06:25:00
10178,1670,88,471,L-Black,5,472102,FLASH10,2024-01-01 00:30:00
10179,1465,18,268,L-Red,2,167671,FLASH10,2024-06-20 08:39:00
10180,87,54,393,L-Red,5,282141,NONE,2024-06-18 12:57:00
10181,33,86,91,L-Red,3,289171,FLASH10,2024-03-09 07:16:00
10182,1569,42,169,L-Black,1,101392,SALE20,2024-04-07 08:11:00
10183,796,97,329,M-Black,3,133289,NONE,2024-05-21 04:26:00
10184,308,50,291,M-Black,4,458002,NONE,2024-01-25 15:40:00
10185,1870,61,160,M-Black,1,104731,FLASH10,2024-02-16 19:55:00
10186,1554,43,68,M-Black,4,206621,SALE20,2024-08-11 10:26:00
10187,1825,83,2,L-Black,1,146835,FLASH10,2024-05-25 14:06:00
10188,1422,75,461,M-Red,3,316909,SALE20,2024-09-13 14:59:00
10189,672,56,3,L-Black,3,125542,FLASH10,2024-01-09 14:22:00
10190,1843,85,346,M-Black,4,104317,NONE,2024-07-21 19:18:00
10191,2,1,308,M-Red,2,245800,NONE,2024-06-13 22:42:00
10192,181,92,88,M-Black,4,215522,FLASH10,2024-09-09 19:16:00
10193,157,25,159,L-Red,1,268583,SALE20,2024-03-21 23:47:00
10194,429,78,349,M-Red,5,306056,FLASH10,2024-06-03 11:05:00
10195,1662,94,226,M-Red,1,429781,FLASH10,2024-02-01 14:11:00
10196,1891,86,60,L-Red,3,451979,NONE,2024-08-31 19:15:00
10197,1884,87,80,M-Black,3,253941,FLASH10,2024-06-07 06:05:00
10198,316,91,1,M-Black,3,398477,FLASH10,2024-11-03 02:11:00
10199,1923,82,1,M-Black,3,347026,NONE,2024-01-15 22:34:00
10200,341,90,204,L-Black,5,260982,NONE,2024-05-26 09:37:00
10201,1041,33,417,M-Red,1,146952,NONE,2024-06-08 17:50:00
10202,983,81,237,M-Red,1,355118,SALE20,2024-09-04 12:57:00
10203,845,88,161,M-Red,3,490707,FLASH10,2024-09-14 14:22:00
10204,1679,76,69,L-Black,1,497291,SALE20,2024-07-24 03:16:00
10205,1463,50,32,L-Red,2,299535,FLASH10,2024-01-01 09:44:00
10206,1673,74,12,L-Black,1,245886,NONE,2024-04-16 14:13:00
10207,1359,13,331,M-Red,5,102541,NONE,2024-06-21 08:53:00
